X,Y,Name,small,large,circular,mini_hoop,total_rack
986851.697212532,204924.6177596,7 E 7 ST,0,3,0,0,3
989685.941544026,190015.239441931,7 FLATBUSH AV,0,1,0,0,1
995999.706147447,203617.186975524,7 FRANKLIN ST,0,0,1,0,1
1007158.03783336,259481.041454941,7 KNOLLS CR,0,0,0,1,1
984318.19899869,198647.424605355,7 MADISON ST,1,0,0,0,1
997373.881548688,230356.64990069,7 ST NICHOLAS AV,0,1,0,0,1
980461.376331776,195212.451488435,7 STATE ST,10,0,0,0,10
951557.572919026,170467.824140519,7 STATE ST,0,0,10,0,10
994864.913141444,229675.208678275,7 W 104 ST,2,0,0,0,2
985885.894682199,207572.129524931,7 W 14 ST,2,0,0,0,2
990489.047549352,216064.000664517,7 W 51 ST,2,0,0,0,2
991296.471131355,217451.965408266,7 W 57 ST,1,0,0,0,1
1009800.46529128,250453.900388524,7 W BURNSIDE AV,0,0,1,0,1
981384.346926779,185276.70265919,7 WOLCOTT ST,2,0,0,0,2
990454.260217354,187392.254202351,70 5 AV,1,0,0,0,1
985866.245115191,207172.82094036,70 5 AV,0,2,0,0,2
983186.859725937,205926.412672013,70 7 AV S,1,0,0,0,1
982216.708122939,184463.801725939,70 BAY ST,4,1,0,0,5
963168.875155687,172546.950231597,70 BAY ST,0,0,1,0,1
980984.700744435,196068.550826102,70 BROAD ST,0,0,1,0,1
983032.444680437,205060.40456152,70 CARMINE ST,1,0,0,0,1
986055.443227604,193394.582092687,70 CLARK ST,1,0,0,0,1
986910.589483187,206227.472765431,70 E 12 ST,0,1,0,0,1
1000268.53061503,195544.242491513,70 GRAHAM AV,1,0,0,0,1
982464.307365268,205559.573510692,70 MORTON ST,1,0,0,0,1
981105.762838274,199572.662912354,70 MURRAY ST,0,0,1,0,1
994920.856599107,201290.436379686,70 N 6 ST,2,1,0,0,3
995035.774676353,201561.184853941,70 N 7 ST,2,0,0,0,2
986942.245915934,200668.878895774,70 ORCHARD ST,1,0,0,0,1
983143.382122606,188434.925345346,70 PRESIDENT ST,1,0,0,0,1
985085.427451104,202938.888791442,70 PRINCE ST,1,0,0,0,1
988039.477645352,212830.407722265,70 W 36 ST,5,0,0,0,5
990044.32862252,222206.912263185,70 W 71 ST,1,1,0,2,4
992973.441202611,227711.78379935,700 COLUMBUS AV,2,0,0,4,6
1008932.9155172,189742.264922276,700 EVERGREEN AV,0,0,1,0,1
991881.735380769,187696.875312269,700 PACIFIC ST,0,0,3,0,3
990297.163746774,182265.018721938,701 8 AV,1,0,0,0,1
999988.612539694,194928.705992937,701 BROADWAY,1,0,0,0,1
996043.022661865,238787.785597444,701 W 135 ST,1,0,0,0,1
1013982.04616694,204461.766323105,7013 GRAND AV,1,0,0,0,1
991494.944159612,189152.251338527,702 FULTON ST,1,0,0,0,1
982179.480507106,206564.421894684,702 GREENWICH ST,2,0,0,0,2
989758.779652938,185562.427481443,702 UNION ST,0,2,0,0,2
1001888.82396236,238302.758680359,703 LENOX AV,0,1,0,0,1
1012172.68626861,235772.633819357,703 SOUTHERN BLVD,1,0,0,0,1
1027523.01219518,202414.907884017,7031 108 ST,1,0,0,0,1
985899.120705605,180107.863915518,704 5 AV,0,0,1,0,1
985986.97453253,204712.135573015,704 BROADWAY,2,0,0,0,2
994272.733879611,185898.688291848,704 WASHINGTON AV,1,0,0,0,1
1015171.02082311,180331.866748348,705 BRADFORD ST,0,0,1,0,1
998114.640237778,184511.027353272,705 NOSTRAND AV,1,0,0,0,1
985253.766681358,180635.37565577,706 4 AV,0,0,2,0,2
992185.502161697,228200.814645439,706 AMSTERDAM AV,1,0,0,1,2
989785.411161363,185548.953427017,706 UNION ST,2,0,0,0,2
986205.79364869,209874.729250431,707 6 AV,1,0,0,0,1
990594.253703773,189797.590599015,707 FULTON ST,1,0,0,0,1
1001878.65994069,238197.093865439,707 LENOX AV,2,0,0,0,2
1009267.37416586,245634.973674685,7072 MORRIS AV,0,0,1,0,1
985812.00834702,180031.349304765,708 5 AV,0,0,1,0,1
990080.281634614,202815.337529346,708 E 6 ST,1,0,0,0,1
989449.401662782,186022.142113194,708 SACKETT ST,1,0,0,0,1
986219.369737029,209898.776118353,709 6 AV,2,0,0,0,2
987343.095836028,215838.237992689,709 8 AV,1,0,0,0,1
1000109.84195602,194835.880719274,709 BROADWAY,1,0,0,0,1
1009120.53587686,192311.343773603,709 KNICKERBOCKER AV,0,0,1,0,1
998022.683072612,200897.791823775,709 LORIMER ST,2,0,0,0,2
984514.292110443,164778.380795017,7099 NEW UTRECHT AV,0,1,0,0,1
989922.206491441,187725.849663764,71 4 AV,1,0,0,0,1
986235.079351276,207552.481598347,71 5 AV,2,0,3,0,5
991280.581071272,185246.582968771,71 7 AV,0,0,0,2,2
956691.288045272,144316.713057026,71 CEDAR GROVE AV,5,0,0,0,5
988388.886723444,201305.932411686,71 CLINTON ST,1,0,0,0,1
986947.887965024,189802.741507351,71 DEAN ST,1,0,0,0,1
996860.309085026,225524.572294518,71 E 94 ST,0,0,11,0,11
982719.855410606,188171.538404942,71 HAMILTON AV,0,1,0,0,1
981673.658356026,200964.338606685,71 HUDSON ST,1,0,0,0,1
991049.663554102,189689.143965527,71 LAFAYETTE AV,0,0,1,0,1
988151.921646193,204495.974259943,71 ST MARK'S PL,1,0,0,0,1
982828.012674615,188007.948180944,71 SUMMIT ST,1,0,0,0,1
983383.260579854,203204.487013519,71 THOMPSON ST,1,0,0,0,1
986058.358904198,206366.568943933,71 UNIVERSITY PL,1,0,0,0,1
986412.234508768,209884.948062018,71 W 23 ST,1,1,0,0,2
1006204.91933277,196347.858994514,71 WYCKOFF AV,1,0,0,0,1
986764.906375602,189244.569395348,71 WYCKOFF ST,1,0,0,0,1
985198.560426936,180535.911943942,710 4 AV,0,0,1,0,1
992210.682229444,228252.922480851,710 AMSTERDAM AV,1,0,0,0,1
986040.740501106,204758.77393119,710 BROADWAY,1,0,0,0,1
996267.542225942,184950.516959846,710 FRANKLIN AV,0,0,1,0,1
991585.646734104,189110.380687356,710 FULTON ST,1,1,0,0,2
1013806.46121627,179506.42253311,710 GEORGIA AV,0,0,1,0,1
998026.980308115,185007.193027601,710 NOSTRAND AV,1,0,0,0,1
994281.906761527,185851.693635181,710 WASHINGTON AV,1,0,0,0,1
991418.976135686,211609.565019608,711 2 AV,0,1,0,0,1
991775.328113273,213323.127209276,711 3 AV,1,0,0,0,1
992285.190282524,228181.173280522,711 AMSTERDAM AV,0,0,0,3,3
1009187.69355094,192262.592230693,711 KNICKERBOCKER AV,0,0,1,0,1
997490.598834947,203671.511013851,711 MANHATTAN AV,1,0,0,0,1
1027312.40139595,201603.531882107,7114 AUSTIN ST,1,1,3,0,5
976664.948557198,170198.556306347,7118 3 AV,1,0,0,0,1
988521.293610856,216020.94760102,712 7 AV,1,0,0,0,1
990226.094663188,184724.582044274,712 CARROLL ST,0,0,2,0,2
990122.141787112,202792.394989938,712 E 6 ST,1,0,0,0,1
994285.241728604,185835.664467767,712 WASHINGTON AV,1,0,0,0,1
1013527.03821869,211274.582749933,7120 ROOSEVELT AV,1,0,0,0,1
978203.276845366,169535.778760523,7128 5 AV,1,0,0,0,1
985241.01933153,180274.690353513,713 4 AV,0,0,1,0,1
995452.282373518,185590.252885103,713 CLASSON AV,0,0,2,0,2
1007877.30050243,188403.762678027,713 DECATUR ST,0,0,1,0,1
1009180.24638736,192223.601495013,713 KNICKERBOCKER AV,0,0,1,0,1
1013739.80682203,211302.894045025,7134 ROOSEVELT AV,2,0,0,0,2
992190.73148194,228297.000476688,714 AMSTERDAM AV,1,0,0,1,2
1000009.82673611,194710.850785598,714 BROADWAY,1,0,0,0,1
1009021.67518219,192177.169501275,714 KNICKERBOCKER AV,0,0,1,0,1
1001826.21089861,249072.520605356,714 W 181 ST,0,0,0,1,1
985137.810876518,180283.065992936,715 4 AV,0,0,1,0,1
1014100.29855511,182202.447324768,715 DUMONT ST,0,0,1,0,1
995483.195041358,178120.809162602,715 FLATBUSH AV,0,0,1,0,1
998017.630589277,201008.181366771,715 LORIMER ST,1,0,0,0,1
997412.806011528,185080.08264561,715 PROSPECT PL,0,0,1,0,1
1014978.79876661,181174.314538524,715 RIVERDALE AV,0,0,1,0,1
1008759.67472194,180851.009410858,715 THOMAS S BOYLAND ST,0,0,2,0,2
995390.512155861,185403.323797017,716 CLASSON AV,1,0,0,0,1
999783.957437187,194537.284203604,717 FLUSHING AV,1,0,0,0,1
996246.795220196,184835.014566183,717 FRANKLIN AV,1,0,0,0,1
997439.990668446,185078.275562599,717 PROSPECT PL,0,0,1,0,1
982008.264314115,207180.157211766,717 WASHINGTON ST,1,0,0,0,1
1000101.01028077,194772.846068442,718 BROADWAY,1,0,0,0,1
996164.682851613,184845.903980106,718 FRANKLIN AV,2,0,0,0,2
1014218.49090402,179718.237726271,718 PENNSLYVANIA AV,0,0,1,0,1
994332.44799903,185710.355007097,718 WASHINGTON AV,1,0,0,0,1
985143.084816113,180210.200653106,719 4 AV,0,0,1,0,1
996320.05590044,184774.572101772,719 FRANKLIN AV,1,0,0,0,1
990684.688234195,189705.075036019,719 FULTON ST,1,0,0,0,1
990443.735632107,187333.594542772,72 5 AV,1,0,0,0,1
985798.618281946,207271.550073609,72 5 AV,2,1,0,0,3
984370.269432604,208498.20542869,72 7 AV,1,0,0,0,1
982556.343270436,205865.605050847,72 BARROW ST,1,0,0,0,1
986517.319600448,188424.440458193,72 BUTLER ST,0,1,0,0,1
987059.586560532,195170.784905106,72 FRONT ST,0,0,1,0,1
989400.280369937,195301.23444736,72 HUDSON AV,0,0,1,0,1
987939.352845609,195266.357220516,72 JAY ST,0,0,1,0,1
988096.95784536,210281.185458526,72 MADISON AV,1,0,0,0,1
996589.886069447,233971.901200354,72 MORNINGSIDE AV,1,0,0,0,1
998855.54820478,203430.74213843,72 NEWELL ST,0,0,1,0,1
1008049.41990885,179740.195359513,72 RIVERDALE AV,0,0,1,0,1
994124.835881442,199679.029825598,72 S 1 ST,0,0,2,0,2
986001.818334863,206415.385119274,72 UNIVERSITY PL,1,0,0,0,1
1006310.8810631,195988.361353934,72 WYCKOFF AV,0,0,1,0,1
995311.468678772,185380.334997848,720 CLASSON AV,1,0,0,0,1
1010691.12263069,180134.578757107,720 MOTHER GASTON BL,0,0,4,0,4
994278.666938603,185636.738356441,720 WASHINGTON AV,1,0,0,0,1
1013837.42178428,211237.06871736,7202 ROOSEVELT AV,2,1,0,0,3
991491.80374594,211761.513206527,721 2 AV,1,0,0,0,1
985077.331338689,180206.554991096,721 4 AV,0,0,1,0,1
987491.023033604,215910.030828103,721 8 AV,1,0,0,0,1
987166.174930021,217273.687549606,721 9 AV,1,0,0,0,1
996315.072314605,184755.624633104,721 FRANKLIN AV,1,0,0,0,1
994475.754142866,185285.971997604,721 WASHINGTON AV,1,0,0,0,1
1035848.41352336,204492.197364599,7215 KISSENA BL,0,0,1,0,1
1013941.77426586,211326.82181868,7218 ROOSEVELT AV,2,0,0,0,2
1000064.20818903,194656.600894108,722 BROADWAY,1,0,0,0,1
998146.217602447,201070.919430271,722 LORIMER ST,0,0,3,0,3
998016.819567278,184826.115961939,722 NOSTRAND AV,1,0,0,0,1
975991.297345445,170132.104011431,7223 RIDGE BL,1,0,0,0,1
1014016.36958911,211278.821258515,7226 ROOSEVELT AV,2,1,0,0,3
985057.079082608,180181.051433191,723 4 AV,0,0,1,0,1
990811.723741278,189643.537101358,723 FULTON ST,0,0,2,0,2
999496.80873327,199659.220153943,723 METROPOLITAN AV,1,0,0,0,1
998054.557680771,184314.98443827,723 NOSTRAND AV,0,0,1,0,1
1014006.46869028,211444.215940848,7232 BROADWAY,0,0,1,0,1
992354.056286529,228422.385724604,724 AMSTERDAM AV,1,0,0,0,1
1000085.28787127,194646.413250431,724 BROADWAY,1,0,0,0,1
990141.098442107,202347.187218934,724 E 5 ST,2,0,0,0,2
996149.731109858,184789.789919108,724 FRANKLIN AV,1,0,0,0,1
1024785.48453377,266506.759686932,724 NEREID AV,1,0,0,0,1
1001682.32535961,249106.664565936,724 W 181 ST,0,0,0,1,1
993198.153679699,228063.812950939,725 COLUMBUS AV,1,0,0,0,1
1014231.53451312,182189.128781855,725 DUMONT ST,0,0,1,0,1
990688.286324114,203329.926395193,725 E 9 ST,1,0,0,0,1
998052.906765446,184290.937570348,725 NOSTRAND AV,1,0,1,0,2
998505.826135188,185351.031250685,725 ST MARK'S AV,1,0,0,0,1
994479.652757108,185249.540968105,725 WASHINGTON AV,1,0,1,0,2
987228.780775934,217276.973960355,726 9 AV,1,0,0,0,1
992325.247945189,228457.71636261,726 AMSTERDAM AV,0,0,0,1,1
986228.920242861,204914.357937604,726 BROADWAY,2,0,0,0,2
1009764.7760582,236523.063092768,726 E 152 ST,0,0,4,0,4
1014599.0948016,247117.360145599,726 E TREMONT AV,0,0,1,0,1
992792.774241105,218637.985674024,726 MADISON AV,0,0,0,1,1
997586.95690994,203850.814461023,726 MANHATTAN AV,1,0,0,0,1
999887.372912779,194551.923610017,727 FLUSHING AV,1,0,0,0,1
991097.132947356,189527.759445772,727 FULTON ST,1,1,0,0,2
982017.153075859,207404.220083848,727 WASHINGTON ST,1,0,0,0,1
992338.250871941,228490.510916442,728 AMSTERDAM AV,0,0,0,1,1
995166.088720188,199025.866761848,728 DRIGGS AV,1,0,0,0,1
996136.441110194,184739.87039952,728 FRANKLIN AV,0,0,4,0,4
1009212.60524653,192037.097931027,728 KNICKERBOCKER AV,0,0,1,0,1
1024820.62094644,266491.151778519,728 NEREID AV,1,0,0,0,1
985027.67264536,180098.712359026,729 4 AV,0,0,1,0,1
988759.77902627,216235.582670435,729 7 AV,0,0,1,0,1
986094.484488115,205092.869719684,729 BROADWAY,0,3,0,0,3
999906.779041946,194557.400961265,729 FLUSHING AV,1,0,0,0,1
982298.128891855,206962.990651354,729 GREENWICH ST,2,0,0,0,2
1001198.88046035,202919.651297107,729 MEEKER AV,0,0,1,0,1
983323.49987261,206085.619702682,73 7 AV S,1,0,0,0,1
988556.859812692,195113.440203518,73 BRIDGE ST,1,0,0,0,1
993448.432378605,198182.823828518,73 BROADWAY,1,0,0,0,1
986128.647805601,193398.595208019,73 CLARK ST,1,0,0,0,1
985636.116966531,194477.706894934,73 COLUMBIA HEIGHTS,3,0,0,0,3
986945.472615525,204064.44231461,73 E 4 ST,1,0,0,0,1
991069.353475362,189691.335234106,73 LAFAYETTE AV,1,0,0,0,1
987123.257036865,200718.08450602,73 LUDLOW ST,2,0,0,0,2
998967.055199608,196892.168601438,73 MONTROSE AV,0,0,1,0,1
983222.220219523,203225.988939017,73 SULLIVAN ST,1,0,0,0,1
1002114.98459928,185934.156724855,73 TROY AV,1,0,0,0,1
994900.359592855,230921.613993853,73 W 108 ST,1,0,0,0,1
984353.938756615,204019.480462268,73 W HOUSTON ST,1,0,0,0,1
981562.075573936,199639.280561268,73 WEST BROADWAY,0,1,0,0,1
985977.389906019,218654.031573683,730 11 AV,0,0,1,0,1
987411.871945187,217417.994019523,730 9 AV,1,0,0,0,1
1000176.7811266,194659.224576518,730 BROADWAY,2,0,0,0,2
993202.573290274,228092.597014099,730 COLUMBUS AV,0,3,0,1,4
991167.950719103,203787.293918774,730 E 12 ST,1,0,0,0,1
1014539.14643069,211570.569690764,7305 37 RD,0,0,2,0,2
1014052.45317836,212130.674869776,7308 37 AV,0,0,0,1,1
1014052.45317836,212130.674869776,73-08 37 AV,0,0,0,1,1
987197.192912608,217341.092926607,731 9 AV,1,0,0,0,1
996282.375857696,184684.199907184,731 FRANKLIN AV,1,0,0,0,1
1016122.55861819,180819.109868348,731 HEGEMAN AV,0,0,1,0,1
993068.775001436,216822.977493018,731 LEXINGTON AV,1,0,0,0,1
1014519.20060444,211567.265891597,7311 37 RD,0,0,1,0,1
1014098.44029111,212136.924857274,7314 37 AV,0,0,0,1,1
1014098.44029111,212136.924857274,73-14 37 AV,0,0,0,1,1
1014285.88315769,211353.477277189,7318 BROADWAY,0,0,1,0,1
981084.282238185,170860.654063523,732 61 ST,0,0,1,0,1
975878.789040282,169847.23876752,7323 RIDGE BL,4,0,0,0,4
1051277.7950661,209075.671465352,7328 BELL BL,1,0,0,0,1
992400.836704776,228465.392856434,733 AMSTERDAM AV,0,0,0,2,2
1014773.00390261,181790.1345011,733 LIVONIA AV,0,0,1,0,1
999603.575908199,199599.901374936,733 METROPOLITAN AV,1,0,0,0,1
1051058.42083295,208938.44175294,7336 BELL BL,1,0,0,0,1
1014371.42071627,182135.381185934,734 DUMONT ST,0,0,1,0,1
999589.445359021,199587.86957486,734 METROPOLITAN AV,1,0,0,0,1
986510.971187949,217861.650940597,735 10 AV,1,0,0,0,1
992473.66431503,228449.386654854,735 AMSTERDAM AV,1,0,0,1,2
986115.260365188,205232.774295524,735 BROADWAY,0,4,0,0,4
986529.139130607,210235.08154811,736 AV OF THE AMERICAS,2,0,0,0,2
1000159.09907536,194561.572540849,736 BROADWAY,1,0,0,0,1
996107.921810269,184633.47264643,736 FRANKLIN AV,1,0,0,0,1
998009.413086027,184679.287187353,736 NOSTRAND AV,1,0,0,0,1
1001505.54290478,249106.173753276,736 W 181 ST,0,0,0,1,1
984958.039910614,179915.453211099,737 4 AV,1,0,0,0,1
990454.252343357,202620.513443932,737 E 6 ST,1,0,0,0,1
1000183.20926335,194581.626634598,738 BROADWAY,1,0,0,0,1
995385.908162445,177894.881464854,738 FLATBUSH AV,0,0,1,0,1
1016695.92689402,181925.969859347,738 NEW LOTS AV,0,0,1,0,1
998001.702799603,184579.45700644,738 NOSTRAND AV,2,0,0,0,2
1001523.16590102,249222.410069346,738 W 181 ST,0,0,0,1,1
986409.153150111,210259.481105611,739 AV OF THE AMERICAS,3,0,0,0,3
1014410.33271194,182299.741421521,739 DUMONT ST,0,0,1,0,1
996262.161987364,184612.05306986,739 FRANKLIN AV,1,0,0,0,1
1016550.46753928,181993.541246518,739 NEW LOTS AV,0,0,2,0,2
989763.459761694,185718.361224681,739 UNION ST,1,0,0,0,1
987299.444348529,203854.265241519,74 2 AV,1,0,0,0,1
990420.17071861,187291.690755188,74 5 AV,1,0,0,0,1
985890.900249615,207319.648074523,74 5 AV,2,0,0,0,2
999751.270494685,230495.042668521,74 E 116 ST,0,0,1,0,1
986850.683763102,206623.494611189,74 E 13 ST,0,1,0,0,1
987015.278250188,206857.413434684,74 E 14 ST,3,0,0,0,3
1010221.22888544,250201.49669385,74 E BURNSIDE AV,0,0,1,0,1
1000262.39808136,195593.422839358,74 GRAHAM AV,1,0,0,0,1
997378.755554691,202908.90558368,74 GUERNSEY ST,0,0,4,0,4
996053.161093026,205979.172080934,74 INDIA ST,1,0,0,0,1
980713.167494863,197321.155604348,74 TRINITY PL,0,0,2,0,2
989679.448774859,221506.943190694,74 W 68 ST,0,0,0,2,2
1000216.20985353,194574.726057857,740 BROADWAY,2,0,0,0,2
995109.302744523,198923.82890819,740 DRIGGS AV,1,0,0,0,1
1009592.91879036,235430.239162937,740 E 149 ST,0,0,1,0,1
1019120.83313344,195290.380794525,7403 MYRTLE AV,1,0,0,0,1
1014306.81651478,212125.887805849,7404 37 AV,0,0,0,1,1
1014306.81651478,212125.887805849,74-04 37 AV,0,0,0,1,1
992905.975130185,172221.657575101,741 CONEY ISLAND AV,0,0,1,0,1
999992.704066947,194605.548174679,741 FLUSHING AV,1,0,0,0,1
1015462.28762902,236404.760507852,741 HUNTS POINT AV,2,0,0,0,2
1016856.6437642,185787.341401681,741 LIBERTY AV,0,0,1,0,1
991655.233209103,229163.218888611,741 WEST END AV,1,0,0,0,1
1014439.24997695,211465.517407432,7413 ROOSEVELT AV,1,1,0,0,2
1014345.54970503,212172.570127189,7414 37 AV,0,0,0,1,1
1014345.54970503,212172.570127189,74-14 37 AV,0,0,0,1,1
1011940.88522303,202862.124509275,7414 GRAND AV,1,0,0,0,1
1016929.58095427,211754.743535027,7415 ROOSEVELT AV,1,0,5,0,6
1015454.66330044,205510.703201607,7417 GRAND AV,0,1,0,0,1
1016568.87235811,210050.642940611,7419 BROADWAY,0,2,0,0,2
1019258.63010195,195294.586494774,7419 MYRTLE AV,1,0,0,0,1
997495.721200019,203934.925185189,742 MANHATTAN AV,1,0,0,0,1
1014355.79968452,212174.0402686,7422 37 AV,0,0,0,1,1
1014355.79968452,212174.0402686,74-22 37 AV,0,0,0,1,1
987257.834851697,217542.94062002,743 9 AV,1,0,0,0,1
990859.153108358,184526.551272348,743 CARROLL ST,1,0,0,0,1
995198.608668268,198838.615495935,743 DRIGGS AV,0,0,1,0,1
1024933.75818735,266451.628235519,743 NEREID AV,1,0,0,0,1
987398.287326694,217500.331453264,744 9 AV,0,0,3,0,3
996069.440916106,184476.063840523,744 FRANKLIN AV,1,0,0,0,1
991221.962422103,189428.332807347,745 FULTON ST,2,0,0,0,2
1015406.83334361,236477.920794606,745 HUNTS POINT AV,1,0,0,0,1
992891.618531615,218767.359102935,745 MADISON AV,0,0,0,1,1
984844.560806856,180085.591322273,746 4 AV,0,0,1,0,1
987410.196095526,217523.286131769,746 9 AV,1,0,0,0,1
994374.983018935,185479.388277441,746 WASHINGTON AV,1,0,2,0,3
986573.287664354,217977.514554024,747 10 AV,4,0,0,0,4
992524.253780782,228688.407502264,747 AMSTERDAM AV,1,0,0,0,1
993405.482989445,228237.313588187,747 COLUMBUS AV,0,0,2,0,2
987411.858821854,217517.092574596,748 9 AV,0,0,1,0,1
990247.028676435,185322.086098596,748 UNION ST,1,0,0,0,1
990500.639389694,187159.095547929,75 5 AV,1,0,0,0,1
991173.242047101,185216.67718868,75 7 AV,0,0,0,2,2
982905.479383186,209579.214749604,75 9 AV,1,2,0,0,3
984860.928228185,191181.585534438,75 ATLANTIC AV,2,0,0,0,2
981245.981389865,199126.704814777,75 BARCLAY ST,0,0,1,0,1
981044.575952768,195968.352207601,75 BROAD ST,0,0,1,0,1
982383.472225115,199562.694100276,75 CHAMBERS ST,2,0,0,0,2
989397.376176268,190687.364081934,75 DE KALB AV,2,0,0,0,2
999694.900856778,230754.777713358,75 E 116 ST,0,0,1,0,1
987479.932832688,203481.213822275,75 E 3 ST,1,0,0,0,1
987997.302532852,204245.654550597,75 E 7 ST,2,1,0,0,3
986979.988622606,195358.405920938,75 FRONT ST,2,0,2,0,4
982694.337088943,188138.750412777,75 HAMILTON AV,1,1,0,0,2
1000625.78613411,195753.970418513,75 HUMBOLDT ST,1,0,0,0,1
991089.320955113,189693.526830763,75 LAFAYETTE AV,0,1,0,0,1
987136.836077943,200751.968624607,75 LUDLOW ST,2,0,0,0,2
987136.836077943,200751.968624607,75 LUDLOW ST,2,0,0,0,2
985295.695403278,192696.117938444,75 MONTAGUE ST,1,0,0,0,1
988477.529918864,198473.278300107,75 MONTGOMERY ST,1,2,0,0,3
989231.838449612,189220.175743356,75 NEVINS ST,0,1,0,0,1
984870.603733778,203227.0680051,75 PRINCE ST,0,1,0,0,1
996779.18424727,200271.562761277,75 ROEBLING ST,2,2,0,0,4
993776.876603603,198389.890015438,75 S 6 ST,0,0,1,0,1
1000574.47029185,241489.054145023,75 ST NICHOLAS PL,1,0,0,0,1
962635.388361782,174022.944326848,75 STUYVESANT PL,0,2,0,0,2
982428.899627686,202768.436048359,75 VARICK ST,6,0,0,0,6
1014373.7018797,259051.731618017,75 W 205 ST,0,2,0,0,2
986477.31180644,210340.368739098,750 6 AV,2,0,0,0,2
987469.201554939,217513.456755102,750 9 AV,0,1,0,0,1
1009763.98833011,235430.41862452,750 E 149 ST,0,0,1,0,1
997469.357079521,203995.754131764,750 MANHATTAN AV,1,0,0,0,1
994335.384344861,185318.338730767,750 WASHINGTON AV,1,0,0,0,1
1014716.7149732,211163.103970274,7501 BROADWAY,0,0,1,0,1
1014666.67504703,211514.986140519,7501 ROOSEVELT AV,3,0,0,0,3
1014604.16795419,211423.824905515,7502 ROOSEVELT AV,1,0,0,0,1
1014666.81743519,211401.314779937,7504 ROOSEVELT AV,1,0,0,0,1
1014706.9331686,211450.549917683,7507 ROOSEVELT AV,2,0,0,0,2
1014517.30690745,212197.194093689,7508 37 AV,0,0,0,1,1
1014517.30690745,212197.194093689,75-08 37 AV,0,0,0,1,1
1014704.49288477,211407.92008169,7508 ROOSEVELT AV,3,0,0,0,3
1014741.8389387,211456.058764935,7509 ROOSEVELT AV,1,0,0,0,1
984837.352159858,179879.745933443,751 4 AV,0,0,1,0,1
996220.626309276,184463.386372432,751 FRANKLIN AV,1,0,0,0,1
1014765.8543106,211528.591100186,7511 ROOSEVELT AV,1,0,0,0,1
1014747.20277311,211377.005445346,7512 ROOSEVELT AV,1,0,0,0,1
1014536.69892903,212199.768563598,7516 37 AV,0,0,0,1,1
1014536.69892903,212199.768563598,75-16 37 AV,0,0,0,1,1
1014786.54226136,211382.519870013,7516 ROOSEVELT AV,1,0,0,0,1
992685.889284268,212152.462883934,752 1 AV,1,0,0,0,1
987436.228851855,217574.660372853,752 9 AV,1,0,0,0,1
991854.320081279,229137.777010351,752 WEST END AV,2,0,0,0,2
1014565.51022311,212203.448018193,7528 37 AV,0,0,0,1,1
1014565.51022311,212203.448018193,75-28 37 AV,0,0,0,1,1
986289.295450196,205459.402451187,753 BROADWAY,1,0,0,0,1
992940.722107947,172066.466612518,753 CONEY ISLAND AV,0,0,1,0,1
990505.051782444,202330.88344577,753 E 5 ST,2,0,0,0,2
999811.447867781,199667.435032517,753 METROPOLITAN AV,1,0,0,0,1
998088.847310364,184015.89022018,753 NOSTRAND AV,1,0,0,0,1
1035349.46537428,203198.857103527,7530 150 ST,4,0,0,0,4
1035375.38691036,203262.305467442,7531 150 ST,1,0,0,0,1
984772.427092865,180017.460224941,754 4 AV,1,0,0,0,1
991457.423237279,217434.160325766,754 5 AV,0,1,0,0,1
992832.743977442,172114.883838519,754 CONEY ISLAND AV,0,0,2,0,2
990532.162292525,202539.652057096,754 E 6 ST,1,0,0,0,1
999282.934161022,204359.682865858,754 HUMBOLDT ST,0,0,2,0,2
1016815.68223195,181993.895248443,754 NEW LOTS AV,0,0,1,0,1
986657.47450386,218224.540634766,755 10 AV,1,0,0,0,1
985268.525182024,179336.911389187,755 5 AV,0,0,1,0,1
992571.589972198,228722.671213269,755 AMSTERDAM AV,1,0,0,1,2
1009745.27904995,235585.241805688,755 E 149 ST,0,0,1,0,1
999831.109573856,199700.237132266,755 METROPOLITAN AV,1,0,0,0,1
998027.882209197,183905.828104347,755 NOSTRAND AV,1,0,0,0,1
994499.772467524,184899.065291107,755 WASHINGTON AV,1,0,0,0,1
982039.641219854,207847.973789513,755 WASHINGTON ST,1,0,0,0,1
986754.985791773,218180.102075353,756 10 AV,0,0,4,0,4
990373.529735774,185266.375580102,756 UNION ST,1,0,0,0,1
986339.180849105,205483.08809936,757 BROADWAY,1,0,0,0,1
1009763.05394877,235529.152679026,757 E 149 ST,0,0,1,0,1
991415.284213945,189366.817510441,757 FULTON ST,1,0,0,0,1
1016832.86920545,182003.755136847,758 NEW LOTS AV,0,0,1,0,1
986357.743476018,205562.149621025,759 BROADWAY,0,1,0,0,1
1008843.37042069,232370.869625524,759 E 138 ST,0,2,0,0,2
991429.430839196,189359.170872182,759 FULTON ST,0,3,0,0,3
998057.314565018,183856.296379268,759 NOSTRAND AV,2,0,0,0,2
987424.738389269,205878.140786931,76 3 AV,1,0,0,0,1
989757.426965356,187858.427482605,76 4 AV,2,0,0,0,2
991238.449921936,187067.121650517,76 6 AV,0,1,0,0,1
983002.740999699,209527.474367514,76 9 AV,3,0,0,0,3
963177.990951106,172497.758072764,76 BAY ST,1,0,0,0,1
1002674.42245677,196577.731238186,76 BOGART ST,5,0,0,0,5
1000589.83673094,198909.410301849,76 BUSHWICK AV,1,0,0,0,1
987462.840675279,202780.967519358,76 E 1 ST,1,2,0,0,3
